Source,Type_Code,Inventaire,BMS,latitude,longitude
BBS_FEV2021',A,Presentiel,OUI,48.175884,-71.719067
BBS_FEV2021',A,Presentiel,OUI,48.179041,-79.036325
BBS_FEV2021',A,Presentiel,OUI,48.17916,-70.617729
BBS_FEV2021',A,Presentiel,OUI,48.182081,-71.719684
BBS_FEV2021',A,Presentiel,OUI,48.1835488,-79.0382034
BBS_FEV2021',A,Presentiel,OUI,48.184038,-71.671049
BBS_FEV2021',A,Presentiel,OUI,48.184177,-70.623646
BBS_FEV2021',A,Presentiel,OUI,48.184843,-71.652305
BBS_FEV2021',A,Presentiel,OUI,48.185101,-71.662153
BBS_FEV2021',A,Presentiel,OUI,48.185235,-71.643859
BBS_FEV2021',A,Presentiel,OUI,48.185473,-79.037889
BBS_FEV2021',A,Presentiel,OUI,48.187547,-71.677949
BBS_FEV2021',A,Presentiel,OUI,48.188981,-71.717659
BBS_FEV2021',A,Presentiel,OUI,48.189313,-71.700049
BBS_FEV2021',A,Presentiel,OUI,48.189664,-71.708984
BBS_FEV2021',A,Presentiel,OUI,48.190097,-71.687496
BBS_FEV2021',A,Presentiel,OUI,48.1904914,-79.0396409
BBS_FEV2021',A,Presentiel,OUI,48.191,-70.62706
BBS_FEV2021',A,Presentiel,OUI,48.191827,-79.040828
BBS_FEV2021',A,Presentiel,OUI,48.1962583,-79.0388483
BBS_FEV2021',A,Presentiel,OUI,48.196965,-70.632127
BBS_FEV2021',A,Presentiel,OUI,48.197676,-79.036091
BBS_FEV2021',A,Presentiel,OUI,48.1984018,-79.0949479
BBS_FEV2021',A,Presentiel,OUI,48.1984018,-79.0949479
BBS_FEV2021',A,Presentiel,OUI,48.1994545,-79.0734452
BBS_FEV2021',A,Presentiel,OUI,48.1994545,-79.0734452
BBS_FEV2021',A,Presentiel,OUI,48.1994793,-79.0624199
BBS_FEV2021',A,Presentiel,OUI,48.1994793,-79.0624199
BBS_FEV2021',A,Presentiel,OUI,48.1994857,-79.0513412
BBS_FEV2021',A,Presentiel,OUI,48.1994857,-79.0513412
BBS_FEV2021',A,Presentiel,OUI,48.1995669,-79.0843958
BBS_FEV2021',A,Presentiel,OUI,48.1995669,-79.0843958
BBS_FEV2021',A,Presentiel,OUI,48.1996055,-79.0401309
BBS_FEV2021',A,Presentiel,OUI,48.1996055,-79.0401309
BBS_FEV2021',A,Presentiel,OUI,48.19964,-79.01686
BBS_FEV2021',A,Presentiel,OUI,48.1998889,-79.0290892
BBS_FEV2021',A,Presentiel,OUI,48.200499,-79.027347
BBS_FEV2021',A,Presentiel,OUI,48.2006246,-79.1038726
BBS_FEV2021',A,Presentiel,OUI,48.2006246,-79.1038726
BBS_FEV2021',A,Presentiel,OUI,48.20147,-70.63801
BBS_FEV2021',A,Presentiel,OUI,48.201476,-70.6380171
BBS_FEV2021',A,Presentiel,OUI,48.2030186,-79.0306653
BBS_FEV2021',A,Presentiel,OUI,48.2030186,-79.0306653
BBS_FEV2021',A,Presentiel,OUI,48.206188,-70.630651
BBS_FEV2021',A,Presentiel,OUI,48.2061883,-70.630652
BBS_FEV2021',A,Presentiel,OUI,48.2072436,-79.0993918
BBS_FEV2021',A,Presentiel,OUI,48.2072436,-79.0993918
BBS_FEV2021',A,Presentiel,OUI,48.212725,-70.633159
BBS_FEV2021',A,Presentiel,OUI,48.2127254,-70.6331599
BBS_FEV2021',A,Presentiel,OUI,48.2142424,-79.0990201
BBS_FEV2021',A,Presentiel,OUI,48.2142424,-79.0990201
BBS_FEV2021',A,Presentiel,OUI,48.214258,-79.1209161
BBS_FEV2021',A,Presentiel,OUI,48.214258,-79.1209161
BBS_FEV2021',A,Presentiel,OUI,48.2142998,-79.1099204
BBS_FEV2021',A,Presentiel,OUI,48.2142998,-79.1099204
BBS_FEV2021',A,Presentiel,OUI,48.2163382,-79.1290199
BBS_FEV2021',A,Presentiel,OUI,48.2163382,-79.1290199
BBS_FEV2021',A,Presentiel,OUI,48.217847,-70.640562
BBS_FEV2021',A,Presentiel,OUI,48.2178473,-70.6405627
BBS_FEV2021',A,Presentiel,OUI,48.2236443,-79.1290637
BBS_FEV2021',A,Presentiel,OUI,48.2236443,-79.1290637
BBS_FEV2021',A,Presentiel,OUI,48.224163,-70.640308
BBS_FEV2021',A,Presentiel,OUI,48.2241631,-70.6403086
BBS_FEV2021',A,Presentiel,OUI,48.229094,-71.671822
BBS_FEV2021',A,Presentiel,OUI,48.230351,-70.636653
BBS_FEV2021',A,Presentiel,OUI,48.2303513,-70.6366539
BBS_FEV2021',A,Presentiel,OUI,48.230551,-71.682673
BBS_FEV2021',A,Presentiel,OUI,48.2309245,-79.1288936
BBS_FEV2021',A,Presentiel,OUI,48.2309245,-79.1288936
BBS_FEV2021',A,Presentiel,OUI,48.23315,-78.4346
BBS_FEV2021',A,Presentiel,OUI,48.233796,-71.690724
BBS_FEV2021',A,Presentiel,OUI,48.238293,-71.699133
BBS_FEV2021',A,Presentiel,OUI,48.238734,-71.709782
BBS_FEV2021',A,Presentiel,OUI,48.2387458,-79.1284856
BBS_FEV2021',A,Presentiel,OUI,48.2387458,-79.1284856
BBS_FEV2021',A,Presentiel,OUI,48.240092,-71.718179
BBS_FEV2021',A,Presentiel,OUI,48.240405,-78.436831
BBS_FEV2021',A,Presentiel,OUI,48.243449,-71.728366
BBS_FEV2021',A,Presentiel,OUI,48.243689,-79.1289682
BBS_FEV2021',A,Presentiel,OUI,48.243689,-79.1289682
BBS_FEV2021',A,Presentiel,OUI,48.245346,-71.738151
BBS_FEV2021',A,Presentiel,OUI,48.248655,-78.438765
BBS_FEV2021',A,Presentiel,OUI,48.251109,-71.744822
BBS_FEV2021',A,Presentiel,OUI,48.2512112,-79.1289316
BBS_FEV2021',A,Presentiel,OUI,48.2512112,-79.1289316
BBS_FEV2021',A,Presentiel,OUI,48.254728,-71.753768
BBS_FEV2021',A,Presentiel,OUI,48.2548,-78.439832
BBS_FEV2021',A,Presentiel,OUI,48.258155,-71.763575
BBS_FEV2021',A,Presentiel,OUI,48.2585013,-79.1289266
BBS_FEV2021',A,Presentiel,OUI,48.2585013,-79.1289266
BBS_FEV2021',A,Presentiel,OUI,48.260266,-70.638501
BBS_FEV2021',A,Presentiel,OUI,48.2602663,-70.6385016
BBS_FEV2021',A,Presentiel,OUI,48.261681,-78.443376
BBS_FEV2021',A,Presentiel,OUI,48.262349,-71.771411
BBS_FEV2021',A,Presentiel,OUI,48.264991,-70.646013
BBS_FEV2021',A,Presentiel,OUI,48.2649913,-70.6460137
BBS_FEV2021',A,Presentiel,OUI,48.265844,-79.1289411
BBS_FEV2021',A,Presentiel,OUI,48.265844,-79.1289411
BBS_FEV2021',A,Presentiel,OUI,48.266341,-70.656938
BBS_FEV2021',A,Presentiel,OUI,48.2663411,-70.6569389
BBS_FEV2021',A,Presentiel,OUI,48.268421,-71.777673
BBS_FEV2021',A,Presentiel,OUI,48.269482,-78.44578
BBS_FEV2021',A,Presentiel,OUI,48.269534,-70.666483
BBS_FEV2021',A,Presentiel,OUI,48.2695342,-70.6664833
BBS_FEV2021',A,Presentiel,OUI,48.2717817,-79.1313284
BBS_FEV2021',A,Presentiel,OUI,48.2717817,-79.1313284
BBS_FEV2021',A,Presentiel,OUI,48.2728334,-79.1530736
BBS_FEV2021',A,Presentiel,OUI,48.2728334,-79.1530736
BBS_FEV2021',A,Presentiel,OUI,48.272849,-79.1419183
BBS_FEV2021',A,Presentiel,OUI,48.272849,-79.1419183
BBS_FEV2021',A,Presentiel,OUI,48.272856,-79.1640025
BBS_FEV2021',A,Presentiel,OUI,48.272856,-79.1640025
BBS_FEV2021',A,Presentiel,OUI,48.2728727,-79.1856906
BBS_FEV2021',A,Presentiel,OUI,48.2728727,-79.1856906
BBS_FEV2021',A,Presentiel,OUI,48.2728799,-79.1749576
BBS_FEV2021',A,Presentiel,OUI,48.2728799,-79.1749576
BBS_FEV2021',A,Presentiel,OUI,48.273028,-70.675104
BBS_FEV2021',A,Presentiel,OUI,48.2730285,-70.6751048
BBS_FEV2021',A,Presentiel,OUI,48.273744,-71.785511
BBS_FEV2021',A,Presentiel,OUI,48.274791,-78.447594
BBS_FEV2021',A,Presentiel,OUI,48.2751016,-79.1949581
BBS_FEV2021',A,Presentiel,OUI,48.2751016,-79.1949581
BBS_FEV2021',A,Presentiel,OUI,48.278118,-70.682454
BBS_FEV2021',A,Presentiel,OUI,48.2781183,-70.6824547
BBS_FEV2021',A,Presentiel,OUI,48.278699,-71.791528
BBS_FEV2021',A,Presentiel,OUI,48.2812257,-79.2009472
BBS_FEV2021',A,Presentiel,OUI,48.2812257,-79.2009472
BBS_FEV2021',A,Presentiel,OUI,48.281432,-78.449484
BBS_FEV2021',A,Presentiel,OUI,48.282547,-70.689266
BBS_FEV2021',A,Presentiel,OUI,48.2825472,-70.6892664
BBS_FEV2021',A,Presentiel,OUI,48.285268,-71.796548
BBS_FEV2021',A,Presentiel,OUI,48.2875513,-79.2063578
BBS_FEV2021',A,Presentiel,OUI,48.2875513,-79.2063578
BBS_FEV2021',A,Presentiel,OUI,48.288046,-78.450244
BBS_FEV2021',A,Presentiel,OUI,48.288182,-70.694858
BBS_FEV2021',A,Presentiel,OUI,48.2881823,-70.6948585
BBS_FEV2021',A,Presentiel,OUI,48.292317,-71.79755
BBS_FEV2021',A,Presentiel,OUI,48.292415,-78.442068
BBS_FEV2021',A,Presentiel,OUI,48.293147,-79.2125443
BBS_FEV2021',A,Presentiel,OUI,48.293147,-79.2125443
BBS_FEV2021',A,Presentiel,OUI,48.293387,-70.689898
BBS_FEV2021',A,Presentiel,OUI,48.2933875,-70.6898982
BBS_FEV2021',A,Presentiel,OUI,48.298269,-70.682068
BBS_FEV2021',A,Presentiel,OUI,48.2982699,-70.682068
BBS_FEV2021',A,Presentiel,OUI,48.298499,-78.435817
BBS_FEV2021',A,Presentiel,OUI,48.299414,-71.800803
BBS_FEV2021',A,Presentiel,OUI,48.3004224,-79.2113627
BBS_FEV2021',A,Presentiel,OUI,48.3004224,-79.2113627
BBS_FEV2021',A,Presentiel,OUI,48.303414,-78.428235
BBS_FEV2021',A,Presentiel,OUI,48.303727,-70.679027
BBS_FEV2021',A,Presentiel,OUI,48.303823,-71.810154
BBS_FEV2021',A,Presentiel,OUI,48.306683,-71.818594
BBS_FEV2021',A,Presentiel,OUI,48.30734,-70.688627
BBS_FEV2021',A,Presentiel,OUI,48.3076535,-79.2123484
BBS_FEV2021',A,Presentiel,OUI,48.3076535,-79.2123484
BBS_FEV2021',A,Presentiel,OUI,48.308584,-78.420136
BBS_FEV2021',A,Presentiel,OUI,48.309141,-71.828684
BBS_FEV2021',A,Presentiel,OUI,48.309586,-70.698449
BBS_FEV2021',A,Presentiel,OUI,48.309724,-70.71044
BBS_FEV2021',A,Presentiel,OUI,48.310756,-70.720419
BBS_FEV2021',A,Presentiel,OUI,48.312403,-70.617053
BBS_FEV2021',A,Presentiel,OUI,48.3124031,-70.6170534
BBS_FEV2021',A,Presentiel,OUI,48.3127009,-79.2195701
BBS_FEV2021',A,Presentiel,OUI,48.3127009,-79.2195701
BBS_FEV2021',A,Presentiel,OUI,48.31364,-76.75899
BBS_FEV2021',A,Presentiel,OUI,48.313685,-78.410951
BBS_FEV2021',A,Presentiel,OUI,48.31401,-76.74824
BBS_FEV2021',A,Presentiel,OUI,48.31405,-71.836532
BBS_FEV2021',A,Presentiel,OUI,48.315857,-70.728004
BBS_FEV2021',A,Presentiel,OUI,48.316354,-76.768692
BBS_FEV2021',A,Presentiel,OUI,48.31655,-78.401104
BBS_FEV2021',A,Presentiel,OUI,48.317072,-70.625131
BBS_FEV2021',A,Presentiel,OUI,48.317072,-70.6251317
BBS_FEV2021',A,Presentiel,OUI,48.317809,-70.738395
BBS_FEV2021',A,Presentiel,OUI,48.318491,-79.2251108
BBS_FEV2021',A,Presentiel,OUI,48.318491,-79.2251108
BBS_FEV2021',A,Presentiel,OUI,48.318622,-71.843578
BBS_FEV2021',A,Presentiel,OUI,48.31884,-76.74089
BBS_FEV2021',A,Presentiel,OUI,48.318914,-76.778228
BBS_FEV2021',A,Presentiel,OUI,48.320153,-78.39293
BBS_FEV2021',A,Presentiel,OUI,48.3229793,-79.232745
BBS_FEV2021',A,Presentiel,OUI,48.3229793,-79.232745
BBS_FEV2021',A,Presentiel,OUI,48.32312,-70.630205
BBS_FEV2021',A,Presentiel,OUI,48.32312,-70.630206
BBS_FEV2021',A,Presentiel,OUI,48.323422,-70.745012
BBS_FEV2021',A,Presentiel,OUI,48.32392,-76.784588
BBS_FEV2021',A,Presentiel,OUI,48.32438,-71.84839
BBS_FEV2021',A,Presentiel,OUI,48.32479,-76.73563
BBS_FEV2021',A,Presentiel,OUI,48.325411,-79.2418258
BBS_FEV2021',A,Presentiel,OUI,48.325411,-79.2418258
BBS_FEV2021',A,Presentiel,OUI,48.325608,-70.648097
BBS_FEV2021',A,Presentiel,OUI,48.3256082,-70.6480972
BBS_FEV2021',A,Presentiel,OUI,48.325691,-70.638829
BBS_FEV2021',A,Presentiel,OUI,48.3256916,-70.6388293
BBS_FEV2021',A,Presentiel,OUI,48.3274955,-79.270306
BBS_FEV2021',A,Presentiel,OUI,48.3274955,-79.270306
BBS_FEV2021',A,Presentiel,OUI,48.327501,-78.39304
BBS_FEV2021',A,Presentiel,OUI,48.3276552,-79.2606741
BBS_FEV2021',A,Presentiel,OUI,48.3276552,-79.2606741
BBS_FEV2021',A,Presentiel,OUI,48.32896,-69.98064
BBS_FEV2021',A,Presentiel,OUI,48.3289696,-79.2508529
BBS_FEV2021',A,Presentiel,OUI,48.3289696,-79.2508529
BBS_FEV2021',A,Presentiel,OUI,48.32921,-76.72729
BBS_FEV2021',A,Presentiel,OUI,48.3295,-76.790444
BBS_FEV2021',A,Presentiel,OUI,48.329559,-70.656905
BBS_FEV2021',A,Presentiel,OUI,48.3295593,-70.6569054
BBS_FEV2021',A,Presentiel,OUI,48.329803,-70.749296
BBS_FEV2021',A,Presentiel,OUI,48.33322,-70.666963
BBS_FEV2021',A,Presentiel,OUI,48.33322,-70.6669639
BBS_FEV2021',A,Presentiel,OUI,48.333306,-78.393191
BBS_FEV2021',A,Presentiel,OUI,48.333747,-76.798498
BBS_FEV2021',A,Presentiel,OUI,48.33406,-76.72035
BBS_FEV2021',A,Presentiel,OUI,48.335889,-70.75424
BBS_FEV2021',A,Presentiel,OUI,48.335901,-76.808636
BBS_FEV2021',A,Presentiel,OUI,48.337474,-70.67655
BBS_FEV2021',A,Presentiel,OUI,48.3374749,-70.6765508
BBS_FEV2021',A,Presentiel,OUI,48.338637,-70.68889
BBS_FEV2021',A,Presentiel,OUI,48.33864,-70.688371
BBS_FEV2021',A,Presentiel,OUI,48.33881,-76.71313
BBS_FEV2021',A,Presentiel,OUI,48.33928,-70.698289
BBS_FEV2021',A,Presentiel,OUI,48.3392802,-70.6982895
BBS_FEV2021',A,Presentiel,OUI,48.339284,-76.828748
BBS_FEV2021',A,Presentiel,OUI,48.339949,-76.817593
BBS_FEV2021',A,Presentiel,OUI,48.340579,-70.706999
BBS_FEV2021',A,Presentiel,OUI,48.3405797,-70.7069991
BBS_FEV2021',A,Presentiel,OUI,48.340811,-70.761414
BBS_FEV2021',A,Presentiel,OUI,48.34082,-78.393215
BBS_FEV2021',A,Presentiel,OUI,48.342505,-76.839264
BBS_FEV2021',A,Presentiel,OUI,48.344334,-70.770074
BBS_FEV2021',A,Presentiel,OUI,48.34459,-76.70679
BBS_FEV2021',A,Presentiel,OUI,48.345237,-70.769564
BBS_FEV2021',A,Presentiel,OUI,48.345612,-70.714819
BBS_FEV2021',A,Presentiel,OUI,48.3456126,-70.7148195
BBS_FEV2021',A,Presentiel,OUI,48.347026,-78.385671
BBS_FEV2021',A,Presentiel,OUI,48.348159,-76.845824
BBS_FEV2021',A,Presentiel,OUI,48.34964,-70.724571
BBS_FEV2021',A,Presentiel,OUI,48.3496406,-70.7245711
BBS_FEV2021',A,Presentiel,OUI,48.35014,-76.70015
BBS_FEV2021',A,Presentiel,OUI,48.350421,-70.733661
BBS_FEV2021',A,Presentiel,OUI,48.3504214,-70.7336613
BBS_FEV2021',A,Presentiel,OUI,48.350661,-70.766126
BBS_FEV2021',A,Presentiel,OUI,48.3506619,-70.7661267
BBS_FEV2021',A,Presentiel,OUI,48.351664,-70.755604
BBS_FEV2021',A,Presentiel,OUI,48.3516649,-70.7556046
BBS_FEV2021',A,Presentiel,OUI,48.351754,-70.744391
BBS_FEV2021',A,Presentiel,OUI,48.3517549,-70.7443916
BBS_FEV2021',A,Presentiel,OUI,48.35358,-76.851107
BBS_FEV2021',A,Presentiel,OUI,48.35367,-76.69099
BBS_FEV2021',A,Presentiel,OUI,48.353886,-78.380497
BBS_FEV2021',A,Presentiel,OUI,48.35608,-76.68139
BBS_FEV2021',A,Presentiel,OUI,48.357323,-77.983076
BBS_FEV2021',A,Presentiel,OUI,48.35733,-77.99408
BBS_FEV2021',A,Presentiel,OUI,48.35733,-77.99408
BBS_FEV2021',A,Presentiel,OUI,48.357686,-71.623535
BBS_FEV2021',A,Presentiel,OUI,48.358091,-71.634269
BBS_FEV2021',A,Presentiel,OUI,48.359831,-77.975495
BBS_FEV2021',A,Presentiel,OUI,48.36043,-76.67299
BBS_FEV2021',A,Presentiel,OUI,48.360592,-78.380176
BBS_FEV2021',A,Presentiel,OUI,48.361019,-72.526998
BBS_FEV2021',A,Presentiel,OUI,48.36103,-76.936241
BBS_FEV2021',A,Presentiel,OUI,48.361666,-72.627693
BBS_FEV2021',A,Presentiel,OUI,48.361701,-72.516449
BBS_FEV2021',A,Presentiel,OUI,48.362565,-76.856174
BBS_FEV2021',A,Presentiel,OUI,48.362877,-72.636241
BBS_FEV2021',A,Presentiel,OUI,48.363097,-72.586291
BBS_FEV2021',A,Presentiel,OUI,48.363138,-72.595913
BBS_FEV2021',A,Presentiel,OUI,48.36323,-72.617959
BBS_FEV2021',A,Presentiel,OUI,48.363897,-72.647119
BBS_FEV2021',A,Presentiel,OUI,48.363908,-72.535866
BBS_FEV2021',A,Presentiel,OUI,48.363954,-72.505485
BBS_FEV2021',A,Presentiel,OUI,48.364057,-72.605856
BBS_FEV2021',A,Presentiel,OUI,48.36444,-76.66412
BBS_FEV2021',A,Presentiel,OUI,48.364928,-76.923772
BBS_FEV2021',A,Presentiel,OUI,48.36503,-76.9521
BBS_FEV2021',A,Presentiel,OUI,48.365117,-72.544434
BBS_FEV2021',A,Presentiel,OUI,48.365152,-72.657358
BBS_FEV2021',A,Presentiel,OUI,48.366436,-72.576807
BBS_FEV2021',A,Presentiel,OUI,48.36658,-76.65419
BBS_FEV2021',A,Presentiel,OUI,48.366894,-72.487355
BBS_FEV2021',A,Presentiel,OUI,48.367076,-78.379815
BBS_FEV2021',A,Presentiel,OUI,48.367121,-77.975664
BBS_FEV2021',A,Presentiel,OUI,48.367153,-72.567396
BBS_FEV2021',A,Presentiel,OUI,48.367385,-72.557029
BBS_FEV2021',A,Presentiel,OUI,48.367542,-72.4975
BBS_FEV2021',A,Presentiel,OUI,48.367714,-72.7376
BBS_FEV2021',A,Presentiel,OUI,48.368136,-72.666468
BBS_FEV2021',A,Presentiel,OUI,48.368138,-76.915897
BBS_FEV2021',A,Presentiel,OUI,48.368477,-76.859174
BBS_FEV2021',A,Presentiel,OUI,48.36887,-77.669497
BBS_FEV2021',A,Presentiel,OUI,48.369283,-72.727589
BBS_FEV2021',A,Presentiel,OUI,48.369342,-72.768325
BBS_FEV2021',A,Presentiel,OUI,48.369925,-72.676374
BBS_FEV2021',A,Presentiel,OUI,48.37004,-72.74885
BBS_FEV2021',A,Presentiel,OUI,48.370094,-72.758004
BBS_FEV2021',A,Presentiel,OUI,48.370343,-72.479298
BBS_FEV2021',A,Presentiel,OUI,48.370428,-72.779332
BBS_FEV2021',A,Presentiel,OUI,48.37169,-76.64666
BBS_FEV2021',A,Presentiel,OUI,48.37234,-76.906806
BBS_FEV2021',A,Presentiel,OUI,48.372413,-72.718818
BBS_FEV2021',A,Presentiel,OUI,48.373154,-76.867978
BBS_FEV2021',A,Presentiel,OUI,48.373424,-72.787504
BBS_FEV2021',A,Presentiel,OUI,48.373776,-72.469695
BBS_FEV2021',A,Presentiel,OUI,48.37389,-78.379884
BBS_FEV2021',A,Presentiel,OUI,48.374166,-77.975685
BBS_FEV2021',A,Presentiel,OUI,48.374316,-72.684596
BBS_FEV2021',A,Presentiel,OUI,48.37592,-77.669499
BBS_FEV2021',A,Presentiel,OUI,48.37625,-72.797697
BBS_FEV2021',A,Presentiel,OUI,48.376257,-76.898218
BBS_FEV2021',A,Presentiel,OUI,48.37634,-76.63842
BBS_FEV2021',A,Presentiel,OUI,48.376652,-76.877552
BBS_FEV2021',A,Presentiel,OUI,48.376788,-72.69495
BBS_FEV2021',A,Presentiel,OUI,48.377576,-72.711443
BBS_FEV2021',A,Presentiel,OUI,48.378111,-76.887654
BBS_FEV2021',A,Presentiel,OUI,48.378622,-72.704449
BBS_FEV2021',A,Presentiel,OUI,48.379598,-72.817617
BBS_FEV2021',A,Presentiel,OUI,48.37972,-76.63062
BBS_FEV2021',A,Presentiel,OUI,48.380233,-72.807858
BBS_FEV2021',A,Presentiel,OUI,48.380926,-72.461633
BBS_FEV2021',A,Presentiel,OUI,48.381087,-78.378885
BBS_FEV2021',A,Presentiel,OUI,48.381619,-77.975709
BBS_FEV2021',A,Presentiel,OUI,48.38315,-77.669526
BBS_FEV2021',A,Presentiel,OUI,48.38344,-76.61873
BBS_FEV2021',A,Presentiel,OUI,48.384526,-72.823947
BBS_FEV2021',A,Presentiel,OUI,48.386,-78.370083
BBS_FEV2021',A,Presentiel,OUI,48.386037,-72.464033
BBS_FEV2021',A,Presentiel,OUI,48.3861,-76.6089
BBS_FEV2021',A,Presentiel,OUI,48.386479,-77.659103
BBS_FEV2021',A,Presentiel,OUI,48.3871321,-64.9905054
BBS_FEV2021',A,Presentiel,OUI,48.3876794,-64.9999284
BBS_FEV2021',A,Presentiel,OUI,48.389088,-77.975645
BBS_FEV2021',A,Presentiel,OUI,48.39016,-76.59992
BBS_FEV2021',A,Presentiel,OUI,48.390735,-77.653732
BBS_FEV2021',A,Presentiel,OUI,48.390817,-72.457496
BBS_FEV2021',A,Presentiel,OUI,48.39102,-72.827499
BBS_FEV2021',A,Presentiel,OUI,48.3920205,-65.0074206
BBS_FEV2021',A,Presentiel,OUI,48.393177,-78.365928
BBS_FEV2021',A,Presentiel,OUI,48.3932653,-66.9621148
BBS_FEV2021',A,Presentiel,OUI,48.39369,-76.58033
BBS_FEV2021',A,Presentiel,OUI,48.394028,-72.44906
BBS_FEV2021',A,Presentiel,OUI,48.3941,-76.59088
BBS_FEV2021',A,Presentiel,OUI,48.39454,-76.57177
BBS_FEV2021',A,Presentiel,OUI,48.3951542,-65.0155013
BBS_FEV2021',A,Presentiel,OUI,48.396276,-77.975648
BBS_FEV2021',A,Presentiel,OUI,48.396311,-77.651711
BBS_FEV2021',A,Presentiel,OUI,48.397284,-72.832356
BBS_FEV2021',A,Presentiel,OUI,48.398747,-65.0230203
BBS_FEV2021',A,Presentiel,OUI,48.3991732,-66.954137
BBS_FEV2021',A,Presentiel,OUI,48.39918,-76.56358
BBS_FEV2021',A,Presentiel,OUI,48.400575,-78.366096
BBS_FEV2021',A,Presentiel,OUI,48.401991,-72.442345
BBS_FEV2021',A,Presentiel,OUI,48.4020155,-65.0315544
BBS_FEV2021',A,Presentiel,OUI,48.403223,-77.651797
BBS_FEV2021',A,Presentiel,OUI,48.403694,-77.975647
BBS_FEV2021',A,Presentiel,OUI,48.40405,-76.55578
BBS_FEV2021',A,Presentiel,OUI,48.4041135,-65.0507312
BBS_FEV2021',A,Presentiel,OUI,48.404153,-72.834706
BBS_FEV2021',A,Presentiel,OUI,48.4053571,-66.9470611
BBS_FEV2021',A,Presentiel,OUI,48.4055843,-65.0403719
BBS_FEV2021',A,Presentiel,OUI,48.407014,-77.796372
BBS_FEV2021',A,Presentiel,OUI,48.40729,-76.54636
BBS_FEV2021',A,Presentiel,OUI,48.407585,-78.368158
BBS_FEV2021',A,Presentiel,OUI,48.408956,-77.78624
BBS_FEV2021',A,Presentiel,OUI,48.409384,-77.805676
BBS_FEV2021',A,Presentiel,OUI,48.410849,-77.775783
BBS_FEV2021',A,Presentiel,OUI,48.410952,-77.975654
BBS_FEV2021',A,Presentiel,OUI,48.410957,-77.651775
BBS_FEV2021',A,Presentiel,OUI,48.411124,-72.836158
BBS_FEV2021',A,Presentiel,OUI,48.4118818,-66.9389904
BBS_FEV2021',A,Presentiel,OUI,48.41227,-76.53876
BBS_FEV2021',A,Presentiel,OUI,48.413671,-78.362032
BBS_FEV2021',A,Presentiel,OUI,48.413796,-77.812752
BBS_FEV2021',A,Presentiel,OUI,48.413916,-77.765834
BBS_FEV2021',A,Presentiel,OUI,48.415564,-77.721006
BBS_FEV2021',A,Presentiel,OUI,48.415574,-77.731161
BBS_FEV2021',A,Presentiel,OUI,48.415604,-77.70972
BBS_FEV2021',A,Presentiel,OUI,48.415635,-77.699344
BBS_FEV2021',A,Presentiel,OUI,48.415718,-77.688504
BBS_FEV2021',A,Presentiel,OUI,48.415762,-77.677534
BBS_FEV2021',A,Presentiel,OUI,48.415788,-77.75565
BBS_FEV2021',A,Presentiel,OUI,48.415795,-77.666815
BBS_FEV2021',A,Presentiel,OUI,48.415821,-77.950545
BBS_FEV2021',A,Presentiel,OUI,48.415868,-77.961462
BBS_FEV2021',A,Presentiel,OUI,48.415893,-77.97242
BBS_FEV2021',A,Presentiel,OUI,48.415896,-77.655381
BBS_FEV2021',A,Presentiel,OUI,48.415947,-77.885873
BBS_FEV2021',A,Presentiel,OUI,48.415962,-77.89679
BBS_FEV2021',A,Presentiel,OUI,48.415976,-77.907917
BBS_FEV2021',A,Presentiel,OUI,48.415996,-77.875485
BBS_FEV2021',A,Presentiel,OUI,48.416005,-77.918045
BBS_FEV2021',A,Presentiel,OUI,48.416032,-77.929125
BBS_FEV2021',A,Presentiel,OUI,48.416056,-77.939313
BBS_FEV2021',A,Presentiel,OUI,48.416257,-77.745336
BBS_FEV2021',A,Presentiel,OUI,48.41642,-76.53003
BBS_FEV2021',A,Presentiel,OUI,48.416583,-72.838664
BBS_FEV2021',A,Presentiel,OUI,48.4169067,-66.930432
BBS_FEV2021',A,Presentiel,OUI,48.418441,-77.865798
BBS_FEV2021',A,Presentiel,OUI,48.419482,-77.818802
BBS_FEV2021',A,Presentiel,OUI,48.421268,-78.36236
BBS_FEV2021',A,Presentiel,OUI,48.421528,-77.856597
BBS_FEV2021',A,Presentiel,OUI,48.422706,-72.842271
BBS_FEV2021',A,Presentiel,OUI,48.422987,-77.836751
BBS_FEV2021',A,Presentiel,OUI,48.423073,-77.825495
BBS_FEV2021',A,Presentiel,OUI,48.423228,-77.847634
BBS_FEV2021',A,Presentiel,OUI,48.4232719,-66.9233857
BBS_FEV2021',A,Presentiel,OUI,48.4265366,-66.9128834
BBS_FEV2021',A,Presentiel,OUI,48.42804,-72.84758
BBS_FEV2021',A,Presentiel,OUI,48.429412,-78.362091
BBS_FEV2021',A,Presentiel,OUI,48.430965,-66.9035424
BBS_FEV2021',A,Presentiel,OUI,48.4336605,-66.894042
BBS_FEV2021',A,Presentiel,OUI,48.437216,-78.362003
BBS_FEV2021',A,Presentiel,OUI,48.4372555,-66.8853175
BBS_FEV2021',A,Presentiel,OUI,48.4432442,-66.8773781
BBS_FEV2021',A,Presentiel,OUI,48.447142,-78.362049
BBS_FEV2021',A,Presentiel,OUI,48.448826,-66.870159
BBS_FEV2021',A,Presentiel,OUI,48.452028,-78.362041
BBS_FEV2021',A,Presentiel,OUI,48.4548332,-66.8627126
